x,y,z
0.0687559055118145,-0.032313483907144,NaN
0.0687559055118145,-0.02595196875805,NaN
0.0687559055118145,-0.019590453608956,NaN
0.0687559055118145,-0.013228938459862,NaN
0.0687559055118145,-0.006867423310768,NaN
0.0687559055118145,-0.000505908161674,NaN
0.0687559055118145,0.00585560698742,NaN
0.0687559055118145,0.012217122136514,NaN
0.0687559055118145,0.018578637285608,NaN
0.0687559055118145,0.024940152434702,NaN
0.0687559055118145,0.031301667583796,NaN
0.0687559055118145,0.03766318273289,NaN
0.0687559055118145,0.044024697881984,NaN
0.0687559055118145,0.050386213031078,NaN
0.0687559055118145,0.056747728180172,NaN
0.0687559055118145,0.063109243329266,NaN
0.0687559055118145,0.06947075847836,NaN
0.0687559055118145,0.075832273627454,NaN
0.0687559055118145,0.082193788776548,NaN
0.0687559055118145,0.088555303925642,NaN
0.0687559055118145,0.094916819074736,NaN
0.0687559055118145,0.10127833422383,NaN
0.0687559055118145,0.107639849372924,NaN
0.0802152230971164,-0.146820756590836,NaN
0.0802152230971164,-0.140459241441742,NaN
0.0802152230971164,-0.134097726292648,NaN
0.0802152230971164,-0.127736211143554,NaN
0.0802152230971164,-0.12137469599446,NaN
0.0802152230971164,-0.115013180845366,NaN
0.0802152230971164,-0.108651665696272,NaN
0.0802152230971164,-0.102290150547178,NaN
0.0802152230971164,-0.095928635398084,NaN
0.0802152230971164,-0.08956712024899,NaN
0.0802152230971164,-0.083205605099896,NaN
0.0802152230971164,-0.076844089950802,NaN
0.0802152230971164,-0.070482574801708,NaN
0.0802152230971164,-0.064121059652614,NaN
0.0802152230971164,-0.05775954450352,NaN
0.0802152230971164,-0.051398029354426,NaN
0.0802152230971164,-0.045036514205332,NaN
0.0802152230971164,-0.038674999056238,NaN
0.0802152230971164,-0.032313483907144,NaN
0.0802152230971164,-0.02595196875805,NaN
0.0802152230971164,-0.019590453608956,NaN
0.0802152230971164,-0.013228938459862,NaN
0.0802152230971164,-0.006867423310768,NaN
0.0802152230971164,-0.000505908161674,NaN
0.0802152230971164,0.00585560698742,NaN
0.0802152230971164,0.012217122136514,NaN
0.0802152230971164,0.018578637285608,NaN
0.0802152230971164,0.024940152434702,NaN
0.0802152230971164,0.031301667583796,NaN
0.0802152230971164,0.03766318273289,NaN
0.0802152230971164,0.044024697881984,NaN
0.0802152230971164,0.050386213031078,NaN
0.0802152230971164,0.056747728180172,NaN
0.0802152230971164,0.063109243329266,NaN
0.0802152230971164,0.06947075847836,NaN
0.0802152230971164,0.075832273627454,NaN
0.0802152230971164,0.082193788776548,NaN
0.0802152230971164,0.088555303925642,NaN
0.0802152230971164,0.094916819074736,NaN
0.0802152230971164,0.10127833422383,NaN
0.0802152230971164,0.107639849372924,NaN
0.0916745406824182,-0.146820756590836,NaN
0.0916745406824182,-0.140459241441742,NaN
0.0916745406824182,-0.134097726292648,NaN
0.0916745406824182,-0.127736211143554,NaN
0.0916745406824182,-0.12137469599446,NaN
0.0916745406824182,-0.115013180845366,NaN
0.0916745406824182,-0.108651665696272,NaN
0.0916745406824182,-0.102290150547178,NaN
0.0916745406824182,-0.095928635398084,NaN
0.0916745406824182,-0.08956712024899,NaN
0.0916745406824182,-0.083205605099896,NaN
0.0916745406824182,-0.076844089950802,NaN
0.0916745406824182,-0.070482574801708,NaN
0.0916745406824182,-0.064121059652614,NaN
0.0916745406824182,-0.05775954450352,NaN
0.0916745406824182,-0.051398029354426,NaN
0.0916745406824182,-0.045036514205332,NaN
0.0916745406824182,-0.038674999056238,NaN
0.0916745406824182,-0.032313483907144,NaN
0.0916745406824182,-0.02595196875805,NaN
0.0916745406824182,-0.019590453608956,NaN
0.0916745406824182,-0.013228938459862,NaN
0.0916745406824182,-0.006867423310768,NaN
0.0916745406824182,-0.000505908161674,NaN
0.0916745406824182,0.00585560698742,NaN
0.0916745406824182,0.012217122136514,NaN
0.0916745406824182,0.018578637285608,NaN
0.0916745406824182,0.024940152434702,NaN
0.0916745406824182,0.031301667583796,NaN
0.0916745406824182,0.03766318273289,NaN
0.0916745406824182,0.044024697881984,NaN
0.0916745406824182,0.050386213031078,NaN
0.0916745406824182,0.056747728180172,NaN
0.0916745406824182,0.063109243329266,NaN
0.0916745406824182,0.06947075847836,NaN
0.0916745406824182,0.075832273627454,NaN
0.0916745406824182,0.082193788776548,NaN
0.0916745406824182,0.088555303925642,NaN
0.0916745406824182,0.094916819074736,NaN
0.0916745406824182,0.10127833422383,NaN
0.0916745406824182,0.107639849372924,NaN
0.10313385826772,-0.146820756590836,NaN
0.10313385826772,-0.140459241441742,NaN
0.10313385826772,-0.134097726292648,NaN
0.10313385826772,-0.127736211143554,NaN
0.10313385826772,-0.12137469599446,NaN
0.10313385826772,-0.115013180845366,NaN
0.10313385826772,-0.108651665696272,NaN
0.10313385826772,-0.102290150547178,NaN
0.10313385826772,-0.095928635398084,NaN
0.10313385826772,-0.08956712024899,NaN
0.10313385826772,-0.083205605099896,NaN
0.10313385826772,-0.076844089950802,NaN
0.10313385826772,-0.070482574801708,NaN
0.10313385826772,-0.064121059652614,NaN
0.10313385826772,-0.05775954450352,NaN
0.10313385826772,-0.051398029354426,NaN
0.10313385826772,-0.045036514205332,NaN
0.10313385826772,-0.038674999056238,NaN
0.10313385826772,-0.032313483907144,NaN
0.10313385826772,-0.02595196875805,NaN
0.10313385826772,-0.019590453608956,NaN
0.10313385826772,-0.013228938459862,NaN
0.10313385826772,-0.006867423310768,NaN
0.10313385826772,-0.000505908161674,NaN
0.10313385826772,0.00585560698742,NaN
0.10313385826772,0.012217122136514,NaN
0.10313385826772,0.018578637285608,NaN
0.10313385826772,0.024940152434702,NaN
0.10313385826772,0.031301667583796,NaN
0.10313385826772,0.03766318273289,NaN
0.10313385826772,0.044024697881984,NaN
0.10313385826772,0.050386213031078,NaN
0.10313385826772,0.056747728180172,NaN
0.10313385826772,0.063109243329266,NaN
0.10313385826772,0.06947075847836,NaN
0.10313385826772,0.075832273627454,NaN
0.10313385826772,0.082193788776548,NaN
0.10313385826772,0.088555303925642,NaN
0.10313385826772,0.094916819074736,NaN
0.10313385826772,0.10127833422383,NaN
0.10313385826772,0.107639849372924,0
